# Populated places used to name carpool stops. GENERATED FILE — do not edit.
# Regenerate with scripts/generate-places.mjs (see that file for the source data).
#
# Source: GeoNames (https://www.geonames.org/), licensed CC BY 4.0.
# Norway: every populated place. Sweden: those within 150 km of Norway.
#
# One place per line: name|latitude|longitude
Sjunkan, Sørfold|67.4996|15.1558
Sjøvegan, Salangen|68.8736|17.8471
Sjøtun, Tromsø|69.5943|18.2842
Sjørbotn, Åsnes|60.5167|11.9167
Sjønstå, Fauske|67.2064|15.7129
Skjønhaug, Indre Østfold|59.6407|11.3159
Sjønhalsen, Frøya|63.7881|8.7147
Sjoneidet, Rana|66.3|13.5833
Sjølstad, Nærøysund|64.9672|12.0711
Sjølisand, Rendalen|61.4617|11.3274
Sjølisæter, Nes|60.2333|11.5
Sjøli, Åsnes|60.6667|11.95
Sjøholt, Ålesund|62.4826|6.8138
Sjøheim, Surnadal|63.0167|8.5167
Sjøen, Orkland|63.4667|9.9167
Sem, Snåase - Snåsa|64.2536|12.3691
Sjautveit, Tinn|59.9833|8.8333
Sjauset, Alver|60.5989|5.3303
Sjævesland, Lindesnes|58.1729|7.5649
Sitter, Flatanger|64.5289|10.9861
Sitter, Namsos|64.1833|11.2667
Sitjegrend, Fyresdal|59.2|8.1
Sistranda, Frøya|63.7252|8.8332
Sirnes, Flekkefjord|58.4088|6.6396
Sirevåg, Hå|58.5039|5.802
Sira, Flekkefjord|58.4207|6.6622
Sinsen, Oslo|59.9339|10.7851
Sinnes, Kviteseid|59.3333|8.3833
Sinnes, Sirdal|58.9153|6.8657
Sinland, Kvinesdal|58.4167|6.95
Singusdal, Drangedal|59.2|8.9667
Singstad, Orkland|63.4778|9.7682
Singsås, Midtre Gauldal|62.9572|10.724
Simsøya, Leirfjord|66.0833|12.9167
Simle, Nærøysund|65.0667|12
Simavika, Tromsø|69.8352|19.0099
Simavik, Åfjord|64.0833|10.1667
Siljuberget, Elverum|60.9|11.9667
Siljan|59.2884|9.71
Sildpollen, Sortland|68.7092|15.1111
Sildevik, Porsgrunn|59.05|9.7667
Sigurdsrud, Tinn|59.9833|8.8
Sigridnes, Åmli|58.7333|8.5
Siglevik, Tysnes|60.0333|5.4667
Siggerud, Åsnes|60.5833|11.8833
Sigerstad, Dønna|66.1833|12.6333
Sigerfjord, Sortland|68.6437|15.5116
Sifjord, Senja|69.2853|17.1477
Sevle, Nore og Uvdal|60.2333|9.0167
Sevland, Stad|61.9333|5.8833
Sævik, Namsos|64.4303|11.4924
Sevik, Gjemnes|62.9333|7.6
Sevatdalen, Røros|62.5167|11.5
Settemsøran, Surnadal|63.017|8.3827
Settem, Surnadal|63.0167|8.3833
Setså, Saltdal|67.1651|15.4889
Setre, Askvoll|61.3167|4.9667
Seterstøa, Nes|60.173|11.5692
Setermoen, Bardu|68.861|18.3486
Setenes, Fjaler|61.3667|5.4333
Setane, Nissedal|58.9333|8.4667
Sesvoll, Ullensaker|60.25|11.1667
Sesrud, Ringerike|60.2167|9.9833
Sesås, Selbu|63.2833|11.05
Serkland, Siljan|59.2667|9.75
Serikstad, Time|58.75|5.7
Sentvet, Indre Østfold|59.6667|11.3833
Senum, Evje og Hornnes|58.6667|7.7833
Sennomstad, Birkenes|58.4167|8.2833
Sennesvik gamle, Vestvågøy|68.1191|13.7165
Senneset, Sunnfjord|61.2833|5.8333
Senjehesten, Senja|69.05|16.8
Sem, Steinkjer|64.1068|11.5633
Sem, Asker|59.85|10.4
Sem, Øvre Eiker|59.75|9.8667
Sem, Notodden|59.5667|9.2167
Sem, Tønsberg|59.2823|10.33
Sem, Skien|59.2333|9.6333
Selvnes, Orkland|63.6167|9.7333
Selvik, Holmestrand|59.5665|10.26
Selvåg, Hitra|63.6667|9.1
Selvåg, Masfjorden|60.8333|5.3333
Selvær, Træna|66.5877|12.2411
Selva, Orkland|63.6151|9.7142
Selsvik, Ullensvang|60.3|6.2833
Selsverket, Sel|61.8013|9.554
Selstø, Øygarden|60.25|5
Selstad, Meløy|66.8212|13.8103
Selstad, Sunnfjord|61.3333|5.8167
Selnes, Balsfjord|69.446|18.9982
Selnes, Gratangen|68.8138|17.4185
Selnes, Sortland|68.7589|15.0791
Selnes, Vestvågøy|68.2|13.9
Selnes, Lurøy|66.3333|13.0167
Selnes, Namsos|64.4274|11.4203
Selnes, Indre Fosen|63.7074|9.9734
Selnes, Orkland|63.55|9.8167
Selnes, Heim|63.3667|9.3167
Sellevoll, Andøy|69.0833|15.9167
Selleg, Overhalla|64.4506|11.8872
Sellebakk, Fredrikstad|59.2296|10.9914
Sellåt, Nesna|66.2833|12.85
Seljord|59.4848|8.6302
Seljevoll, Askvoll|61.3667|4.9833
Seljestokken, Kinn|61.6833|4.9833
Seljestad, Ullensvang|59.9|6.65
Seljeskog, Salangen|68.9052|17.8634
Seljeset, Kinn|61.5833|5.25
Seljelia, Vefsn|66.1333|13.5833
Seljeholet, Øksnes|68.7667|14.9167
Seljebakk, Senja|69.3|17.3
Selje, Stad|62.0444|5.3474
Selfors, Rana|66.3259|14.1761
Selfjord, Flakstad|68.0333|13.1
Selevoll, Alver|60.6086|5.2128
Selemo, Orkland|63.25|9.6
Sele, Øygarden|60.6384|4.7973
Sele, Bømlo|59.8094|5.2036
Seldal, Sandnes|58.8333|5.9833
Selbekken, Orkland|63.5042|9.8265
Selåsvatn, Vegårshei|58.7|8.7333
Selås, Vegårshei|58.7|8.7667
Seland, Kvinesdal|58.55|6.8667
Seland, Flekkefjord|58.3365|6.8201
Sela, Steinkjer|64.01|10.797
Sekse, Ullensvang|60.2518|6.6206
Sekkingstad, Øygarden|60.3547|4.9854
Seines, Bodø|67.2086|14.3766
Seimsdal, Årdal|61.25|7.6667
Seim, Årdal|61.2441|7.6528
Seim, Voss|60.6333|6.2333
Seim, Hol|60.6167|8.35
Seim, Alver|60.6206|5.2696
Seim, Voss|60.5667|6.6833
Seim, Kvinnherad|59.9667|6
Seglheim, Eigersund|58.45|5.9
Segelfor, Rødøy|66.7|13.3167
Segard, Gjøvik|60.8833|10.4667
Segalstad, Gausdal|61.2333|10.2333
Sedalen, Vaksdal|60.4833|5.7667
Savjorda, Beiarn|66.999|14.7235
Sauvika, Risør|58.7167|9.0667
Saursfjord, Steigen|67.7921|15.0554
Saurbekkflot, Åmli|58.85|8.35
Saura, Meløy|66.7667|13.55
Saupstad, Vågan|68.3333|14.1667
Saupstad, Vestvågøy|68.2537|13.6471
Saunes, Ulstein|62.3333|5.8667
Saudasjøen, Sauda|59.6438|6.3068
Sauda|59.6506|6.3541
Sauar, Notodden|59.6|9.0667
Sauar, Midt-Telemark|59.4167|9.2833
Såstad, Modum|60|9.8667
Såsegg, Steinkjer|63.9904|11.6729
Sarpsborg|59.2839|11.1096
Sånum, Lindesnes|58.0208|7.4135
Sannidal, Kragerø|58.896|9.2851
Sannan, Øksnes|68.8833|15.3
Sandvoll, Kvinnherad|59.8094|5.8128
Sandvin, Ullensvang|60.0167|6.5667
Sandvikberget, Osen|64.323|10.4539
Sandvika, Lierne|64.4638|13.5913
Sandvikja, Kinn|61.6|5.25
Sandvikvågen, Fitjar|59.9681|5.3322
Sandviken, Bergen|60.4059|5.3242
Sandvika, Verdal|63.65|12.25
Sandvika, Tingvoll|62.95|8.15
Sandvika, Bærum|59.8907|10.5277
Sandviga, Arendal|58.4388|8.7779
Sandvika, Tromsø|69.5392|18.9848
Sandvik, Tromsø|69.5297|18.155
Sandvika, Gildeskål|67.1849|14.2416
Sandvik, Meløy|66.8167|13.7
Sandvik, Vefsn|65.9411|13.4044
Sandvika, Frøya|63.7527|8.6789
Sandvik, Vanylven|62.1667|5.45
Sandviknes, Stad|62.075|5.4175
Sandvik, Samnanger|60.3556|5.6914
Sandve, Karmøy|59.1753|5.1959
Sandvatn, Flekkefjord|58.4833|6.8
Sandum, Gjerdrum|60.1|11.0833
Sandum, Aurskog-Høland|59.7833|11.5
Sandum, Aurskog-Høland|59.7167|11.7833
Sandtorg, Harstad|68.5697|16.5217
Sandstrand, Sortland|68.75|15.35
Sandstrand, Tjeldsund|68.6782|16.7866
Sandstøl, Vinje|59.65|8.0333
Sandstad, Hitra|63.5224|9.0954
Sand, Harstad|68.9506|16.6606
Sandsmork, Flekkefjord|58.4667|6.6667
Sandsletta, Vågan|68.3333|14.5
Sandset, Øksnes|68.7932|14.9343
Sandøyra, Balsfjord|69.3434|19.2664
Sandnessjøen, Alstahaug|66.0217|12.6316
Sandness, Senja|69.3167|18.5
Sandnes, Tromsø|69.8328|18.5947
Sandnes, Hadsel|68.5883|14.8996
Sandnes, Fauske|67.1316|16.0811
Sandnes, Nesna|66.1833|13.05
Sandnes, Nærøysund|64.85|11.3667
Sandnes, Røros|62.6833|11.5833
Sandnes, Rauma|62.65|7.5167
Sandnes, Vanylven|62.15|5.6667
Sandnes, Hyllestad|61.25|5.1
Sandnes, Sør-Odal|60.2167|11.65
Sandnes, Nome|59.3184|9.24
Sandnes|58.8524|5.7352
Sandmoen, Flatanger|64.5667|11.0667
Sandhåland, Karmøy|59.2|5.2
Sandfjord, Karlsøy|70.25|19.55
Sandesund, Sarpsborg|59.2833|11.1
Hermanstølen, Nord-Aurdal|60.8659|9.154
Sander, Sør-Odal|60.2275|11.8088
Sandeidsjøen, Vindafjord|59.5407|5.8718
Sandeid, Vindafjord|59.5444|5.8623
Sandeggmoen, Alvdal|62.1167|10.6167
Sandefjord|59.1312|10.2166
Sande, Sømna|65.2833|12.1333
Sande, Surnadal|63.0167|9.0667
Sandshamn, Sande|62.2514|5.4792
Sande, Stad|62.1167|5.35
Sande, Sunnfjord|61.3251|5.7977
Sande, Gulen|60.85|5
Sande, Holmestrand|59.5868|10.2081
Sande, Hjelmeland|59.2315|6.1572
Sande, Randaberg|59.0167|5.6
Sanddal, Bjørnafjorden|60.1833|5.7667
Sandbukta, Vefsn|66|13.4333
Sandbu, Vågå|61.8833|9.15
Sandbu, Sel|61.7333|9.5333
Sandbekk, Sokndal|58.3667|6.3333
Sandbakken, Tromsø|69.4833|18.9167
Sandane, Gloppen|61.7728|6.215
Sandåker, Dønna|66.149|12.7291
Sandåga, Meløy|66.8465|13.7509
Sand, Senja|69.5375|17.9102
Sand, Balsfjord|69.3914|18.6085
Sand, Tjeldsund|68.55|16.3167
Sand, Hadsel|68.4333|14.6167
Sand, Vestvågøy|68.3167|13.8833
Sand, Flakstad|68.1|13.15
Sand, Bodø|67.2077|14.945
Sand, Steinkjer|63.9|10.9167
Sand, Nord-Odal|60.3922|11.5403
Sand, Ullensaker|60.1543|11.1284
Sand, Indre Østfold|59.6667|11.25
Samlanes, Ullensvang|60.3667|6.35
Samland, Ullensvang|60.35|6.4167
Samkom, Vennesla|58.3354|7.876
Sama, Harstad|68.8|16.5167
Saltvikhamna, Inderøy|63.7775|10.9877
Saltvika, Narvik|68.3667|17.05
Saltre, Ørsta|62.35|6.3833
Saltnes, Saltdal|67.1018|15.426
Saltnes, Råde|59.2898|10.7562
Saltkopp, Tønsberg|59.3333|10.4833
Saltrød, Arendal|58.4887|8.84
Salte, Klepp|58.7019|5.5878
Salbu, Hyllestad|61.2238|5.2028
Salt, Stad|62.0289|5.3508
Salsnes, Namsos|64.6878|11.4346
Salsbruket, Nærøysund|64.8008|11.8639
Salmeli, Kvinesdal|58.75|6.9667
Salhus, Brønnøy|65.4912|12.2388
Salhus, Bergen|60.5059|5.2674
Salhus, Karmøy|59.3714|5.2828
Salangsverket, Salangen|68.9167|17.7167
Saland, Sirdal|58.6833|6.7333
Saksvik, Malvik|63.4333|10.6
Sakhaug, Voss|60.6333|6.1833
Sagvåg, Stord|59.7814|5.39
Sågnes, Hyllestad|61.1333|5.2333
Saggrenda, Kongsberg|59.625|9.6049
Sagfjorden, Sørfold|67.6118|15.4282
Sagevik, Fjaler|61.3667|5.55
Sagesund, Tvedestrand|58.6054|8.9724
Sagdalen, Eidskog|59.95|12.1333
Sagbakken, Elverum|60.9|11.55
Saga, Heim|63.3167|9.15
Sævik, Karmøy|59.3|5.2167
Sævik, Farsund|58.1|6.8667
Sæveland, Karmøy|59.2667|5.2
Sævareid, Bjørnafjorden|60.1909|5.7672
Sævareid, Etne|59.75|6.1167
Sætveit, Ullensvang|60.2667|6.25
Sætre, Hyllestad|61.1833|5.35
Sætre, Åsnes|60.6|12.1
Sætre, Alver|60.5939|4.9908
Sætre, Vaksdal|60.5667|5.7
Sætre, Asker|59.6813|10.5275
Sætre, Drangedal|59.1833|9.1
Sætre, Volda|62.1548|5.9459
Setran, Stjørdal|63.4903|11.1112
Setra, Heim|63.1|8.6
Sætesvik, Hyllestad|61.1333|5.2333
Seter, Osen|64.3954|10.4901
Sæterstølen, Askøy|60.5|5.1667
Sætersaga, Sør-Odal|60.1667|11.6333
Sætermo, Senja|69.2667|18.2167
Seterlandet, Brønnøy|65.4383|12.435
Seterbø, Surnadal|63.0333|8.65
Sæter, Dyrøy|69.0587|17.6301
Setra, Frøya|63.7982|8.6826
Sæter, Frøya|63.6833|8.4667
Sæter, Sunnfjord|61.5|5.3167
Saeter, Lillehammer|61.1|10.4833
Sætenes, Gulen|60.9333|5.0167
Sæstad, Eigersund|58.4333|5.9833
Sæsol, Hyllestad|61.1833|5.3
Særendsgrend, Vinje|59.5884|7.9177
Sæli, Hamar|60.9667|11.1167
Sæla, Sunnfjord|61.5|5.6833
Sæbøvik, Kvinnherad|59.7942|5.7097
Sæbø, Rauma|62.55|7.45
Sæbø, Ørsta|62.2076|6.4759
Sæbø, Alver|60.6135|5.1533
Sæbø, Eidfjord|60.4333|7.1333
Sæbø, Kvinnherad|59.7167|5.6833
Sæbø, Hjelmeland|59.25|6.1833
Sæbo, Stavanger|59.1667|5.9167
Rystad, Vågan|68.2833|14.3167
Rysstad, Valle|59.0916|7.5395
Rysst, Stad|61.9167|5.8667
Ryland, Bremanger|61.8167|4.9667
Rykkja, Stjørdal|63.5167|10.7667
Rykene, Arendal|58.4097|8.6384
Rygnestad, Valle|59.2667|7.4833
Rygi, Notodden|59.5833|9.2
Ryggeraet, Moss|59.3833|10.7667
Rygge, Bø|68.75|14.7167
Rygge, Moss|59.3776|10.7503
Rygg, Overhalla|64.485|11.8719
Øvre Rygg, Steinkjer|64.1837|11.8981
Rygg, Steinkjer|63.9689|11.5376
Rygg, Gloppen|61.7667|6.1333
Rygg, Randaberg|59|5.65
Rygg, Flekkefjord|58.45|6.7833
Ryen, Lillestrøm|59.95|11.0167
Ryen, Sarpsborg|59.3167|10.9833
Ryem, Nærøysund|64.8512|11.1688
Rye, Trondheim|63.4235|10.1496
Hodalen, Tolga|62.3621|11.1971
Rutledal, Gulen|61.0671|5.1883
Rustad, Hurdal|60.35|11
Rustad, Nes|60.2|11.45
Rustad, Bærum|59.95|10.4
Rusta, Målselv|69.05|18.5167
Rusta, Åsnes|60.6167|12.0167
Russevåg, Senja|69.174|17.9187
Russånes, Saltdal|66.925|15.3208
Rusdal, Lund|58.55|6.5
Runnhovda, Osterøy|60.5|5.4333
Runn, Krødsherad|60.1667|9.5667
Rundtom, Folldal|62.2|9.7833
Rundtom, Eidsvoll|60.35|11.3667
Rundhaug, Målselv|69.0201|18.8982
Rullestad, Etne|59.8833|6.4333
Rukke, Nesbyen|60.5167|8.9167
Rui, Tinn|59.8833|9.0167
Rui, Vinje|59.7167|7.75
Rui, Seljord|59.55|8.6167
Rugsund, Bremanger|61.8833|5.3333
Rugldalen, Røros|62.6833|11.3833
Rugland, Lindesnes|58.0469|7.4351
Rudstad, Elverum|61.0167|11.4
Rudsgrend, Notodden|59.8502|8.9422
Rudjord, Lyngdal|58.1167|7.0167
Rudi, Drangedal|59.2|8.8167
Rud, Nord-Odal|60.4333|11.6333
Rud, Hurdal|60.3833|11.0333
Rud, Modum|60.0167|10.0167
Rud, Lillestrøm|59.95|11.05
Rud, Øvre Eiker|59.6833|9.7833
Rud, Kongsberg|59.5167|9.8333
Rubbestadneset, Bømlo|59.8156|5.2682
Rubbåsen, Dyrøy|69.0167|17.7333
Røytvoll, Bindal|65.2|12.25
Røysing, Ringerike|60.15|10.1667
Røysheim, Lom|61.75|8.3833
Røyset, Hareid|62.35|5.9833
Røyset, Askvoll|61.35|5.0667
Røysing, Steinkjer|64.0294|11.6698
Røyseland, Kristiansand|58.25|7.6667
Røyseland, Lindesnes|58.1|7.5667
Røyseland, Kristiansand|58.05|7.65
Røyrvik, Hadsel|68.5833|14.6667
Røyrvik, Raarvihke - Røyrvik|64.8839|13.5626
Røyrvik, Kvam|60.25|6.1167
Røyrtveit, Tokke|59.4167|8.0333
Røyrbakken, Salangen|68.9657|17.7548
Røyrås, Kristiansand|58.3333|7.6
Røyra, Herøy|62.3333|5.7167
Røynestad, Kvinesdal|58.3833|6.9333
Røyne, Ørland|63.7167|9.6333
Røyne, Lier|59.9333|10.2667
Røyknes, Vennesla|58.3445|7.8977
Røykjenes, Harstad|68.8322|16.4892
Røykje, Sveio|59.6|5.5167
Røykenes, Sortland|68.7833|15.95
Røykenvik, Gran|60.4314|10.4686
Røyken, Asker|59.7472|10.3883
Røydland, Åseral|58.7167|7.4833
Røydland, Lindesnes|58.0833|7.25
Røvik, Fauske|67.2707|15.2365
Røvika, Molde|62.7289|7.4208
Roverud, Kongsvinger|60.2534|12.0523
Roven, Orkland|63.3261|9.8293
Rovde, Vanylven|62.1786|5.751
Røvær, Haugesund|59.4379|5.0902
Røv, Surnadal|62.9833|8.9833
Rotvollen, Tydal|62.9|11.9
Rotvika, Karlsøy|70.15|19.0333
Rotvik, Salangen|68.8938|17.6816
Rottås, Tingvoll|62.8264|8.2219
Rotnes, Nittedal|60.0571|10.8613
Rotneim, Gol|60.6827|8.8387
Røtinga, Bjørnafjorden|60.1386|5.3733
Rotengen, Karlsøy|70.1833|19.8167
Rotberget, Grue|60.5158|12.5402
Røsvik, Sørfold|67.4777|15.4618
Rosvik, Leka|65.0667|11.8
Rostveit, Åmli|58.7167|8.3667
Røstvangen, Tynset|62.3833|10.4167
Rostøy, Austevoll|60.0801|5.2051
Rosti, Sel|61.8833|9.4
Røstby, Ringerike|60.2833|10.1667
Rostad, Moskenes|67.9622|13.0463
Røstad, Indre Fosen|63.6833|10.6333
Røstad, Elverum|60.9333|11.65
Røst|67.5175|12.1176
Rossvoll, Målselv|69.1911|18.4901
Røssvoll, Rana|66.3586|14.3249
Røssvoll, Bjørnafjorden|60.25|5.6333
Rossneset, Alver|60.7439|4.8983
Røssnes, Gildeskål|67.0833|14.25
Røssnes, Lillesand|58.1667|8.25
Rossland, Alver|60.5675|5.0533
Røssholmen, Tromsø|69.7833|18.15
Rossfjord, Senja|69.3944|18.3854
Rosseland, Evje og Hornnes|58.5667|7.8333
Rosseland, Kristiansand|58.2629|8.0728
Rosseland, Kristiansand|58.1333|7.85
Rosseid, Suldal|59.45|6.0167
Rossedalen, Arendal|58.4667|8.65
Røsså, Hemnes|66.15|13.8
Røssnesvågen, Værøy|67.655|12.7215
Røssneshamn, Tromsø|69.8|19.2667
Rosfjord, Lyngdal|58.1167|7.05
Røsfjæra, Gloppen|61.8333|6.1833
Rosendal, Kvinnherad|59.9859|6.0116
Roseland, Åseral|58.7|7.4833
Røsegg, Steinkjer|64.1|11.4833
Rørvik, Nærøysund|64.862|11.2373
Rørvik, Askvoll|61.45|5.4667
Rørvik, Moss|59.3167|10.6833
Rørvik, Kvinesdal|58.25|6.8333
Rørstad, Sørfold|67.5894|15.2244
Rørøya, Vega|65.6667|12.0333
Rørosgard, Røros|62.6|11.3333
Røros|62.5747|11.3842
Rørholt, Bamble|59.0019|9.3932
Røren, Øvre Eiker|59.7667|9.85
Rørdal, Solund|61.0167|4.7
Røra, Inderøy|63.8586|11.4006
Rønset, Hyllestad|61.2|5.3
Rønvik, Bodø|67.2833|14.4167
Rønningen, Indre Fosen|63.6722|10.6212
Rønnerud, Jevnaker|60.2333|10.4167
Rønjom, Seljord|59.6167|8.4
Rongevær, Austrheim|60.8167|4.7833
Rong, Voss|60.5167|6.4833
Rong, Øygarden|60.5122|4.9027
Rones, Steinkjer|64.0379|11.24
Røne, Nord-Odal|60.4333|11.45
Rondestveit, Ulvik|60.55|6.9333
Rønnåbakken, Beiarn|66.8775|14.6507
Romundstad, Rindal|63.026|9.3282
Romundgard, Sel|61.85|9.4167
Romstad, Namsos|64.3381|11.549
Romslo, Bergen|60.4167|5.5667
Romset, Øksnes|68.8167|15.0167
Romøyri, Sogndal|61.2833|6.6833
Rømoen, Trysil|61.5|12.1167
Romnes, Nome|59.3|9.2667
Rømmen, Ørland|63.8668|9.86
Romedal, Stange|60.7371|11.2915
Romarheim, Alver|60.7285|5.6443
Rom, Tønsberg|59.3167|10.45
Rolvsøy, Fredrikstad|59.2667|11.0167
Rolvsnes, Bømlo|59.8701|5.1633
Rolvshus, Gol|60.7|8.9667
Rølsås, Elverum|60.8833|11.7667
Rollset, Selbu|63.1833|11.2
Nuorta-Rállegeahči, Ibestad|68.8621|17.0421
Rollnes, Ibestad|68.7267|16.8642
Røllång, Nord-Aurdal|61.0167|9.1167
Rollag|59.9843|9.2964
Roligheten, Porsgrunn|59.1333|9.6333
Roligheten, Flekkefjord|58.2792|6.3952
Røldal, Ullensvang|59.8334|6.815
Roland, Lindesnes|58.4333|7.6333
Røksund, Karmøy|59.3337|5.3602
Rokstad, Smøla|63.4167|8.1667
Røkland, Saltdal|66.9863|15.3181
Rokksøy, Sortland|68.8122|15.5728
Rokke, Halden|59.1833|11.35
Røkenes, Lavangen|68.7741|17.7398
Rogsvoll, Vestre Toten|60.6833|10.6
Rogsland, Birkenes|58.2833|8.1833
Evenstad, Stor-Elvdal|61.4242|11.0975
Rognskog, Heim|63.0833|8.4
Rognes, Midtre Gauldal|63.007|10.4526
Rognebakken, Sunnfjord|61.55|5.7833
Rogne, Ålesund|62.6561|6.3335
Rogne, Øystre Slidre|61.1016|9.1161
Rognan, Saltdal|67.1002|15.3909
Rognaldsvåg, Kinn|61.5646|4.7934
Rogn, Bamble|59|9.7
Rogla, Harstad|68.7333|16.65
Roem, Midt-Telemark|59.4833|9.15
Roeid, Kviteseid|59.4|8.45
Rødtangen, Asker|59.5315|10.4181
Røstad, Ørland|63.7215|9.6994
Rødsbakken, Åmot|61.25|11.5
Rødsand, Senja|69.134|17.0273
Rødøy|66.65|13.0833
Rødno, Vindafjord|59.6167|5.8833
Rødland, Alver|60.6833|5.4
Rødland, Bergen|60.4106|5.4389
Rødland, Lindesnes|58.05|7.3833
Rødgammen, Karlsøy|70.1167|19.2
Rødby, Asker|59.6|10.4667
Rødbøl, Larvik|59.1|10.1
Rødberg, Eidskog|60|12.1
Rodal, Heim|63.1718|8.6584
Rød, Melhus|63.1|10
Rød, Heim|63.0667|8.25
Rød, Gjemnes|62.9167|7.7
Rød, Molde|62.7667|7.9667
Rød, Tynset|62.1167|10.8167
Rød, Bjørnafjorden|60.2464|5.5639
Rød, Modum|60|10.0667
Rød, Asker|59.5667|10.5833
Rød, Våler|59.4626|10.7745
Rød, Halden|59.1333|11.35
Rød, Hvaler|59.0749|10.9389
Rød, Risør|58.7333|9.0667
Robøle, Øystre Slidre|61.1667|9.1167
Røamyr, Indre Fosen|63.5833|10.15
Roaldkvam, Suldal|59.65|6.8667
Roald, Giske|62.5824|6.1246
Røa, Oslo|59.9465|10.6438
Roa, Lunner|60.2909|10.6159
Rjukan, Tinn|59.8789|8.5941
Rjoo, Voss|60.5667|6.4667
Rjånes, Ørsta|62.25|5.9833
Risvoll, Sauda|59.65|6.3
Ristveit, Modum|59.8667|9.8333
Risteigen, Dovre|62.0333|9.2
Risøysund, Hitra|63.4833|8.2833
Risøyhamn, Andøy|68.9719|15.6381
Risørbank, Lindesnes|58.0167|7.4333
Risør|58.7206|9.2342
Risnes, Hitra|63.6167|8.6667
Risnes, Hyllestad|61.15|5.1833
Risnes, Gulen|61.05|5.05
Risnes, Masfjorden|60.8333|5.2
Risnes, Kvinesdal|58.6557|6.9438
Rislå, Birkenes|58.4167|8.3
Riskadal, Hjelmeland|59.1667|6.1833
Riska, Sandnes|58.9212|5.8251
Rishaugen, Vestvågøy|68.1333|13.85
Riser, Indre Østfold|59.6|11.3333
Rise, Bø|68.7257|14.6008
Rise, Sortland|68.6333|15.2201
Rise, Vestvågøy|68.2|13.6667
Rise, Oppdal|62.5167|9.6167
Rise, Hareid|62.35|5.95
Rise, Arendal|58.4667|8.6333
Risdal, Nord-Fron|61.5333|9.4167
Risdal, Karmøy|59.1667|5.25
Risby, Nordre Land|60.85|10
Risberget, Våler|60.8636|12.0553
Risberget, Grue|60.4555|11.9703
Risa, Alver|60.7603|5.0711
Risa, Sola|58.9167|5.6167
Risa, Time|58.6833|5.7
Rinnøyhamn, Lødingen|68.3667|15.7667
Rindbø, Lødingen|68.3667|15.7167
Rinnan, Levanger|63.7614|11.4384
Ringstad, Askvoll|61.3667|5.1167
Ringshaug, Tønsberg|59.2808|10.487
Ringsaker|60.9|10.7333
Ringøy, Ullensvang|60.4412|6.781
Ringnes, Løten|60.8667|11.3
Ringereid, Høyanger|61.1167|5.5333
Ringberg, Harstad|68.8333|16.55
Feios, Vik|61.149|6.7544
Rinde, Kragerø|58.9|9.3167
Rindarøy, Aukra|62.85|6.7667
Rindal|63.0555|9.2115
Rimstad, Tingvoll|62.9019|8.1969
Rimstad, Larvik|59.25|9.95
Riksem, Sykkylven|62.35|6.5667
Rikheim, Lærdal|61.0333|7.6
Riddarset, Sortland|68.6167|15.6
Revvika, Kinn|61.9983|5.0906
Revset, Midtre Gauldal|63|10.45
Revna, Bjørnafjorden|60.15|5.7333
Revlen, Rana|66.3167|14.1667
Revke, Voss|60.6333|6.3167
Revholt, Grue|60.4167|12.4167
Retterholt, Birkenes|58.5|8.2167
Rettedal, Sandnes|58.9|6.1667
Retlo, Steinkjer|64.101|11.6448
Reskjem, Notodden|59.55|9.1
Resell, Orkland|62.9833|9.7333
Repstad, Kristiansand|58.1167|7.75
Reppen, Namsos|64.7|11.4333
Reppen, Voss|60.7037|6.4904
Repp, Vestvågøy|68.1924|13.5998
Reppe, Midtre Gauldal|62.9833|10.5667
Rennestraum, Fjaler|61.3|5.3667
Voll, Rennebu|62.8771|9.8396
Rennan, Steinkjer|64.0667|11.3167
Rena, Åmot|61.1322|11.3716
Remmen, Leirfjord|66.1|12.8
Remmen, Vefsn|65.8333|13.2667
Remasvik, Lindesnes|58.0667|7.1833
Rekvik, Tromsø|69.7376|18.3242
Reksnes, Stad|61.9167|5.6667
Reksa, Nesna|66.2333|13.0167
Rekeland, Sokndal|58.3667|6.2667
Rekefjord, Sokndal|58.3395|6.2606
Reke, Sola|58.85|5.6
Rekdal, Vestnes|62.6504|6.7586
Reitstøa, Midtre Gauldal|62.9667|10.8333
Reitan, Namsos|64.3667|11.3333
Reitan, Tingvoll|62.9231|8.2025
Reitan, Holtålen|62.8|11.4
Reistad, Rauma|62.6028|7.2922
Reistad, Osterøy|60.5|5.4333
Reistad, Sigdal|60.05|9.6833
Reistad, Lier|59.7763|10.2903
Reisjå, Hjartdal|59.8|8.6833
Reisete, Ullensvang|60.25|6.5667
Reirå, Smøla|63.45|8.1333
Reipå, Meløy|66.9099|13.637
Reinsvoll, Senja|69.2167|18.2667
Reinsvoll, Vestre Toten|60.6798|10.6218
Rensvik, Kristiansund|63.0984|7.8203
Reinstad, Sortland|68.7766|15.8595
Reinsnes, Sortland|68.7833|15.4833
Reinskard, Karlsøy|69.9333|19.6333
Reinli, Sør-Aurdal|60.8333|9.5
Reinforsheia, Rana|66.35|14.3333
Reines, Leirfjord|66.0667|12.7333
Reine, Vestvågøy|68.0833|13.5167
Reine, Moskenes|67.9325|13.0895
Reine, Nissedal|59.1667|8.4
Reindalsvik, Meløy|66.7|13.65
Reime, Hå|58.65|5.6
